time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0008349,1,-0.0493518,-0.000104935,-0.000104935,-8.94761e-05,-1.5459e-05
0.000835,1,-0.0404042,-0.00010404,-0.00010404,-9.35166e-05,-1.05239e-05
0.0008351,1,-0.0310525,-0.000103105,-0.000103105,-9.66218e-05,-6.48344e-06
0.0008352,1,-0.0213904,-0.000102139,-0.000102139,-9.87608e-05,-3.37819e-06
0.0008353,1,-0.0115143,-0.000101151,-0.000101151,-9.99123e-05,-1.23915e-06
0.0008354,1,-0.00152305,-0.000100152,-0.000100152,-0.000100065,-8.77227e-08
0.0008355,1,0.00848341,-9.91517e-05,-9.91517e-05,-9.92162e-05,6.45825e-08
0.0008356,1,0.018405,-9.81595e-05,-9.81595e-05,-9.73757e-05,-7.83758e-07
0.0008357,1,0.0281426,-9.71857e-05,-9.71857e-05,-9.45615e-05,-2.62426e-06
0.0008358,1,0.0375988,-9.62401e-05,-9.62401e-05,-9.08016e-05,-5.43852e-06
0.0008359,1,0.0466789,-9.53321e-05,-9.53321e-05,-8.61337e-05,-9.1984e-06
0.000836,1,0.0552923,-9.44708e-05,-9.44708e-05,-8.06045e-05,-1.38663e-05
0.0008361,1,0.0633527,-9.36647e-05,-9.36647e-05,-7.42692e-05,-1.93955e-05
0.0008362,1,0.0707797,-9.2922e-05,-9.2922e-05,-6.71912e-05,-2.57308e-05
0.0008363,1,0.0774988,-9.22501e-05,-9.22501e-05,-5.94414e-05,-3.28088e-05
0.0008364,1,0.0834429,-9.16557e-05,-9.16557e-05,-5.10971e-05,-4.05586e-05
0.0008365,1,0.0885526,-9.11447e-05,-9.11447e-05,-4.22418e-05,-4.89029e-05
0.0008366,1,0.0927768,-9.07223e-05,-9.07223e-05,-3.29641e-05,-5.77582e-05
0.0008367,1,0.0960732,-9.03927e-05,-9.03927e-05,-2.33568e-05,-6.70359e-05
0.0008368,1,0.0984089,-9.01591e-05,-9.01591e-05,-1.35159e-05,-7.66432e-05
0.0008369,1,0.0997605,-9.0024e-05,-9.0024e-05,-3.53987e-06,-8.64841e-05
0.000837,1,0.100114,-8.99886e-05,-8.99886e-05,6.47157e-06,-9.64601e-05
0.0008371,1,0.0994673,-9.00533e-05,-9.00533e-05,1.64183e-05,-0.000106472
0.0008372,1,0.0978255,-9.02175e-05,-9.02175e-05,2.62009e-05,-0.000116418
0.0008373,1,0.0952054,-9.04795e-05,-9.04795e-05,3.57214e-05,-0.000126201
0.0008374,1,0.0916333,-9.08367e-05,-9.08367e-05,4.48847e-05,-0.000135721
0.0008375,1,0.0871448,-9.12855e-05,-9.12855e-05,5.35992e-05,-0.000144885
0.0008376,1,0.0817849,-9.18215e-05,-9.18215e-05,6.17777e-05,-0.000153599
0.0008377,1,0.0756071,-9.24393e-05,-9.24393e-05,6.93384e-05,-0.000161778
0.0008378,1,0.0686733,-9.31327e-05,-9.31327e-05,7.62057e-05,-0.000169338
0.0008379,1,0.0610527,-9.38947e-05,-9.38947e-05,8.2311e-05,-0.000176206
0.000838,1,0.0528216,-9.47178e-05,-9.47178e-05,8.75932e-05,-0.000182311
0.0008381,1,0.0440623,-9.55938e-05,-9.55938e-05,9.19994e-05,-0.000187593
0.0008382,1,0.0348623,-9.65138e-05,-9.65138e-05,9.54856e-05,-0.000191999
0.0008383,1,0.0253138,-9.74686e-05,-9.74686e-05,9.8017e-05,-0.000195486
0.0008384,1,0.0155121,-9.84488e-05,-9.84488e-05,9.95682e-05,-0.000198017
0.0008385,1,0.00555526,-9.94445e-05,-9.94445e-05,0.000100124,-0.000199568
0.0008386,1,-0.00445712,-0.000100446,-0.000100446,9.9678e-05,-0.000200124
0.0008387,1,-0.0144249,-0.000101442,-0.000101442,9.82355e-05,-0.000199678
0.0008388,1,-0.0242485,-0.000102425,-0.000102425,9.58107e-05,-0.000198236
0.0008389,1,-0.0338295,-0.000103383,-0.000103383,9.24277e-05,-0.000195811
0.000839,1,-0.0430723,-0.000104307,-0.000104307,8.81205e-05,-0.000192428
0.0008391,1,-0.0518844,-0.000105188,-0.000105188,8.29321e-05,-0.00018812
0.0008392,1,-0.0601776,-0.000106018,-0.000106018,7.69143e-05,-0.000182932
0.0008393,1,-0.067869,-0.000106787,-0.000106787,7.01274e-05,-0.000176914
0.0008394,1,-0.0748817,-0.000107488,-0.000107488,6.26392e-05,-0.000170127
0.0008395,1,-0.0811457,-0.000108115,-0.000108115,5.45247e-05,-0.000162639
0.0008396,1,-0.0865981,-0.00010866,-0.00010866,4.58648e-05,-0.000154525
0.0008397,1,-0.0911846,-0.000109118,-0.000109118,3.67464e-05,-0.000145865
0.0008398,1,-0.0948592,-0.000109486,-0.000109486,2.72605e-05,-0.000136746
0.0008399,1,-0.0975853,-0.000109759,-0.000109759,1.75019e-05,-0.00012726
0.00084,1,-0.0993355,-0.000109934,-0.000109934,7.56839e-06,-0.000117502
0.0008401,1,-0.100092,-0.000110009,-0.000110009,-2.44085e-06,-0.000107568
0.0008402,1,-0.0998482,-0.000109985,-0.000109985,-1.24257e-05,-9.75592e-05
0.0008403,1,-0.0986057,-0.000109861,-0.000109861,-2.22862e-05,-8.75743e-05
0.0008404,1,-0.096377,-0.000109638,-0.000109638,-3.19239e-05,-7.77138e-05
0.0008405,1,-0.0931847,-0.000109318,-0.000109318,-4.12424e-05,-6.80761e-05
0.0008406,1,-0.0890604,-0.000108906,-0.000108906,-5.01484e-05,-5.87576e-05
0.0008407,1,-0.0840456,-0.000108405,-0.000108405,-5.8553e-05,-4.98516e-05
0.0008408,1,-0.0781903,-0.000107819,-0.000107819,-6.6372e-05,-4.1447e-05
0.0008409,1,-0.0715531,-0.000107155,-0.000107155,-7.35273e-05,-3.3628e-05
0.000841,1,-0.0642003,-0.00010642,-0.00010642,-7.99474e-05,-2.64727e-05
0.0008411,1,-0.0562056,-0.000105621,-0.000105621,-8.55679e-05,-2.00526e-05
0.0008412,1,-0.0476488,-0.000104765,-0.000104765,-9.03328e-05,-1.44321e-05
0.0008413,1,-0.0386155,-0.000103862,-0.000103862,-9.41944e-05,-9.66719e-06
0.0008414,1,-0.0291961,-0.00010292,-0.00010292,-9.7114e-05,-5.80564e-06
0.0008415,1,-0.0194847,-0.000101948,-0.000101948,-9.90624e-05,-2.88603e-06
0.0008416,1,-0.00957844,-0.000100958,-0.000100958,-0.00010002,-9.3756e-07
0.0008417,1,0.000423588,-9.99576e-05,-9.99576e-05,-9.99779e-05,2.02845e-08
0.0008418,1,0.0104214,-9.89579e-05,-9.89579e-05,-9.89358e-05,-2.20743e-08
0.0008419,1,0.020315,-9.79685e-05,-9.79685e-05,-9.69043e-05,-1.06421e-06
0.000842,1,0.0300054,-9.69995e-05,-9.69995e-05,-9.39038e-05,-3.09571e-06
0.0008421,1,0.0393958,-9.60604e-05,-9.60604e-05,-8.99642e-05,-6.09625e-06
0.0008422,1,0.0483922,-9.51608e-05,-9.51608e-05,-8.5125e-05,-1.00358e-05
0.0008423,1,0.0569047,-9.43095e-05,-9.43095e-05,-7.94345e-05,-1.4875e-05
0.0008424,1,0.0648481,-9.35152e-05,-9.35152e-05,-7.29497e-05,-2.05655e-05
0.0008425,1,0.0721431,-9.27857e-05,-9.27857e-05,-6.57354e-05,-2.70503e-05
0.0008426,1,0.0787166,-9.21283e-05,-9.21283e-05,-5.78637e-05,-3.42646e-05
0.0008427,1,0.084503,-9.15497e-05,-9.15497e-05,-4.94134e-05,-4.21363e-05
0.0008428,1,0.0894443,-9.10556e-05,-9.10556e-05,-4.0469e-05,-5.05866e-05
0.0008429,1,0.0934912,-9.06509e-05,-9.06509e-05,-3.11198e-05,-5.9531e-05
0.000843,1,0.0966032,-9.03397e-05,-9.03397e-05,-2.14595e-05,-6.88802e-05
0.0008431,1,0.0987492,-9.01251e-05,-9.01251e-05,-1.15846e-05,-7.85405e-05
0.0008432,1,0.0999076,-9.00092e-05,-9.00092e-05,-1.59384e-06,-8.84154e-05
0.0008433,1,0.100067,-8.99933e-05,-8.99933e-05,8.41286e-06,-9.84062e-05
0.0008434,1,0.0992257,-9.00774e-05,-9.00774e-05,1.83354e-05,-0.000108413
0.0008435,1,0.0973922,-9.02608e-05,-9.02608e-05,2.80747e-05,-0.000118335
0.0008436,1,0.0945847,-9.05415e-05,-9.05415e-05,3.75331e-05,-0.000128075
0.0008437,1,0.0908314,-9.09169e-05,-9.09169e-05,4.66163e-05,-0.000137533
0.0008438,1,0.0861698,-9.1383e-05,-9.1383e-05,5.52332e-05,-0.000146616
0.0008439,1,0.0806465,-9.19354e-05,-9.19354e-05,6.32979e-05,-0.000155233
0.000844,1,0.0743167,-9.25683e-05,-9.25683e-05,7.07296e-05,-0.000163298
0.0008441,1,0.0672437,-9.32756e-05,-9.32756e-05,7.74539e-05,-0.00017073
0.0008442,1,0.0594983,-9.40502e-05,-9.40502e-05,8.34038e-05,-0.000177454
0.0008443,1,0.0511579,-9.48842e-05,-9.48842e-05,8.85196e-05,-0.000183404
0.0008444,1,0.042306,-9.57694e-05,-9.57694e-05,9.27502e-05,-0.00018852
0.0008445,1,0.033031,-9.66969e-05,-9.66969e-05,9.60533e-05,-0.00019275
0.0008446,1,0.0234257,-9.76574e-05,-9.76574e-05,9.83958e-05,-0.000196053
0.0008447,1,0.0135861,-9.86414e-05,-9.86414e-05,9.97544e-05,-0.000198396
0.0008448,1,0.00361063,-9.96389e-05,-9.96389e-05,0.000100115,-0.000199754
0.0008449,1,-0.00640092,-0.00010064,-0.00010064,9.94754e-05,-0.000200115
0.000845,1,-0.0163485,-0.000101635,-0.000101635,9.78406e-05,-0.000199475
0.0008451,1,-0.0261325,-0.000102613,-0.000102613,9.52273e-05,-0.000197841
0.0008452,1,-0.0356552,-0.000103566,-0.000103566,9.16618e-05,-0.000195227
0.0008453,1,-0.0448214,-0.000104482,-0.000104482,8.71796e-05,-0.000191662
0.0008454,1,-0.0535394,-0.000105354,-0.000105354,8.18257e-05,-0.00018718
0.0008455,1,-0.061722,-0.000106172,-0.000106172,7.56535e-05,-0.000181826
0.0008456,1,-0.0692873,-0.000106929,-0.000106929,6.87248e-05,-0.000175653
0.0008457,1,-0.0761598,-0.000107616,-0.000107616,6.11088e-05,-0.000168725
0.0008458,1,-0.0822707,-0.000108227,-0.000108227,5.28817e-05,-0.000161109
0.0008459,1,-0.0875588,-0.000108756,-0.000108756,4.41258e-05,-0.000152882
0.000846,1,-0.0919714,-0.000109197,-0.000109197,3.49287e-05,-0.000144126
0.0008461,1,-0.0954643,-0.000109546,-0.000109546,2.53823e-05,-0.000134929
0.0008462,1,-0.0980025,-0.0001098,-0.0001098,1.5582e-05,-0.000125382
0.0008463,1,-0.0995607,-0.000109956,-0.000109956,5.62595e-06,-0.000115582
0.0008464,1,-0.100123,-0.000110012,-0.000110012,-4.38638e-06,-0.000105626
0.0008465,1,-0.0996847,-0.000109968,-0.000109968,-1.43549e-05,-9.56136e-05
0.0008466,1,-0.0982492,-0.000109825,-0.000109825,-2.41798e-05,-8.56451e-05
0.0008467,1,-0.0958312,-0.000109583,-0.000109583,-3.37629e-05,-7.58202e-05
0.0008468,1,-0.0924549,-0.000109245,-0.000109245,-4.30084e-05,-6.62371e-05
0.0008469,1,-0.0881541,-0.000108815,-0.000108815,-5.18238e-05,-5.69916e-05
0.000847,1,-0.0829717,-0.000108297,-0.000108297,-6.0121e-05,-4.81762e-05
0.0008471,1,-0.0769596,-0.000107696,-0.000107696,-6.78169e-05,-3.9879e-05
0.0008472,1,-0.0701779,-0.000107018,-0.000107018,-7.48347e-05,-3.21831e-05
0.0008473,1,-0.0626944,-0.000106269,-0.000106269,-8.11042e-05,-2.51653e-05
0.0008474,1,-0.054584,-0.000105458,-0.000105458,-8.65626e-05,-1.88958e-05
0.0008475,1,-0.0459278,-0.000104593,-0.000104593,-9.11553e-05,-1.34374e-05
0.0008476,1,-0.0368122,-0.000103681,-0.000103681,-9.48366e-05,-8.84466e-06
0.0008477,1,-0.0273286,-0.000102733,-0.000102733,-9.75694e-05,-5.16344e-06
0.0008478,1,-0.0175716,-0.000101757,-0.000101757,-9.93266e-05,-2.43058e-06
0.0008479,1,-0.00763898,-0.000100764,-0.000100764,-0.00010009,-6.73415e-07
0.000848,1,0.00237007,-9.9763e-05,-9.9763e-05,-9.98535e-05,9.04836e-08
0.0008481,1,0.0123554,-9.87645e-05,-9.87645e-05,-9.86179e-05,-1.46523e-07
0.0008482,1,0.0222172,-9.77783e-05,-9.77783e-05,-9.63962e-05,-1.38206e-06
0.0008483,1,0.0318568,-9.68143e-05,-9.68143e-05,-9.32105e-05,-3.60379e-06
0.0008484,1,0.0411779,-9.58822e-05,-9.58822e-05,-8.90927e-05,-6.78947e-06
0.0008485,1,0.0500872,-9.49913e-05,-9.49913e-05,-8.4084e-05,-1.09073e-05
0.0008486,1,0.0584956,-9.41504e-05,-9.41504e-05,-7.82345e-05,-1.5916e-05
0.0008487,1,0.066319,-9.33681e-05,-9.33681e-05,-7.16026e-05,-2.17655e-05
0.0008488,1,0.0734793,-9.26521e-05,-9.26521e-05,-6.42546e-05,-2.83974e-05
0.0008489,1,0.0799047,-9.20095e-05,-9.20095e-05,-5.62642e-05,-3.57454e-05
0.000849,1,0.0855311,-9.14469e-05,-9.14469e-05,-4.77111e-05,-4.37358e-05
0.0008491,1,0.0903023,-9.09698e-05,-9.09698e-05,-3.86808e-05,-5.22889e-05
0.0008492,1,0.0941703,-9.0583e-05,-9.0583e-05,-2.92638e-05,-6.13192e-05
0.0008493,1,0.0970967,-9.02903e-05,-9.02903e-05,-1.95541e-05,-7.07362e-05
0.0008494,1,0.0990521,-9.00948e-05,-9.00948e-05,-9.64891e-06,-8.04459e-05
0.0008495,1,0.100017,-8.99983e-05,-8.99983e-05,3.52788e-07,-9.03511e-05
0.0008496,1,0.0999817,-9.00018e-05,-9.00018e-05,1.0351e-05,-0.000100353
0.0008497,1,0.0989466,-9.01053e-05,-9.01053e-05,2.02456e-05,-0.000110351
0.0008498,1,0.0969221,-9.03078e-05,-9.03078e-05,2.99378e-05,-0.000120246
0.0008499,1,0.0939283,-9.06072e-05,-9.06072e-05,3.93307e-05,-0.000129938
0.00085,1,0.0899952,-9.10005e-05,-9.10005e-05,4.83302e-05,-0.000139331
0.0008501,1,0.0851622,-9.14838e-05,-9.14838e-05,5.68464e-05,-0.00014833
0.0008502,1,0.0794776,-9.20522e-05,-9.20522e-05,6.47942e-05,-0.000156846
0.0008503,1,0.0729982,-9.27002e-05,-9.27002e-05,7.2094e-05,-0.000164794
0.0008504,1,0.0657888,-9.34211e-05,-9.34211e-05,7.86729e-05,-0.000172094
0.0008505,1,0.0579215,-9.42079e-05,-9.42079e-05,8.4465e-05,-0.000178673
0.0008506,1,0.049475,-9.50525e-05,-9.50525e-05,8.94125e-05,-0.000184465
0.0008507,1,0.0405337,-9.59466e-05,-9.59466e-05,9.34659e-05,-0.000189413
0.0008508,1,0.0311871,-9.68813e-05,-9.68813e-05,9.65846e-05,-0.000193466
0.0008509,1,0.0215287,-9.78471e-05,-9.78471e-05,9.87375e-05,-0.000196585
0.000851,1,0.0116549,-9.88345e-05,-9.88345e-05,9.99029e-05,-0.000198737
0.0008511,1,0.00166463,-9.98335e-05,-9.98335e-05,0.000100069,-0.000199903
0.0008512,1,-0.00834231,-0.000100834,-0.000100834,9.92352e-05,-0.000200069
0.0008513,1,-0.0182658,-0.000101827,-0.000101827,9.74086e-05,-0.000199235
0.0008514,1,-0.0280067,-0.000102801,-0.000102801,9.46079e-05,-0.000197409
0.0008515,1,-0.0374675,-0.000103747,-0.000103747,9.08612e-05,-0.000194608
0.0008516,1,-0.0465536,-0.000104655,-0.000104655,8.62058e-05,-0.000190861
0.0008517,1,-0.0551742,-0.000105517,-0.000105517,8.06884e-05,-0.000186206
0.0008518,1,-0.063243,-0.000106324,-0.000106324,7.43641e-05,-0.000180688
0.0008519,1,-0.0706794,-0.000107068,-0.000107068,6.72962e-05,-0.000174364
0.000852,1,-0.077409,-0.000107741,-0.000107741,5.95553e-05,-0.000167296
0.0008521,1,-0.0833646,-0.000108336,-0.000108336,5.12188e-05,-0.000159555
0.0008522,1,-0.0884864,-0.000108849,-0.000108849,4.23702e-05,-0.000151219
0.0008523,1,-0.0927235,-0.000109272,-0.000109272,3.30978e-05,-0.00014237
0.0008524,1,-0.0960332,-0.000109603,-0.000109603,2.34945e-05,-0.000133098
0.0008525,1,-0.0983827,-0.000109838,-0.000109838,1.36562e-05,-0.000123494
0.0008526,1,-0.0997483,-0.000109975,-0.000109975,3.68138e-06,-0.000113656
0.0008527,1,-0.100116,-0.000110012,-0.000110012,-6.33026e-06,-0.000103681
0.0008528,1,-0.0994834,-0.000109948,-0.000109948,-1.62786e-05,-9.36697e-05
0.0008529,1,-0.0978556,-0.000109786,-0.000109786,-2.60642e-05,-8.37214e-05
0.000853,1,-0.0952491,-0.000109525,-0.000109525,-3.55891e-05,-7.39358e-05
0.0008531,1,-0.0916902,-0.000109169,-0.000109169,-4.47581e-05,-6.44109e-05
0.0008532,1,-0.0872144,-0.000108721,-0.000108721,-5.34795e-05,-5.52419e-05
0.0008533,1,-0.0818665,-0.000108187,-0.000108187,-6.16662e-05,-4.65205e-05
0.0008534,1,-0.0756999,-0.00010757,-0.00010757,-6.92362e-05,-3.83338e-05
0.0008535,1,-0.0687762,-0.000106878,-0.000106878,-7.61138e-05,-3.07638e-05
0.0008536,1,-0.0611649,-0.000106116,-0.000106116,-8.22303e-05,-2.38862e-05
0.0008537,1,-0.0529418,-0.000105294,-0.000105294,-8.75245e-05,-1.77697e-05
0.0008538,1,-0.0441894,-0.000104419,-0.000104419,-9.19434e-05,-1.24755e-05
0.0008539,1,-0.034995,-0.0001035,-0.0001035,-9.54429e-05,-8.05659e-06
0.000854,1,-0.0254508,-0.000102545,-0.000102545,-9.7988e-05,-4.55709e-06
0.0008541,1,-0.015652,-0.000101565,-0.000101565,-9.95532e-05,-2.01201e-06
0.0008542,1,-0.00569663,-0.00010057,-0.00010057,-0.000100123,-4.46815e-07
0.0008543,1,0.00431565,-9.95684e-05,-9.95684e-05,-9.96913e-05,1.22848e-07
0.0008544,1,0.0142848,-9.85715e-05,-9.85715e-05,-9.82628e-05,-3.08717e-07
0.0008545,1,0.0241111,-9.75889e-05,-9.75889e-05,-9.58517e-05,-1.7372e-06
0.0008546,1,0.0336962,-9.66304e-05,-9.66304e-05,-9.24821e-05,-4.1483e-06
0.0008547,1,0.0429444,-9.57056e-05,-9.57056e-05,-8.81876e-05,-7.51792e-06
0.0008548,1,0.0517632,-9.48237e-05,-9.48237e-05,-8.30113e-05,-1.18124e-05
0.0008549,1,0.0600643,-9.39936e-05,-9.39936e-05,-7.70049e-05,-1.69887e-05
0.000855,1,0.0677648,-9.32235e-05,-9.32235e-05,-7.02284e-05,-2.29951e-05
0.0008551,1,0.0747877,-9.25212e-05,-9.25212e-05,-6.27496e-05,-2.97716e-05
0.0008552,1,0.0810626,-9.18937e-05,-9.18937e-05,-5.46434e-05,-3.72504e-05
0.0008553,1,0.086527,-9.13473e-05,-9.13473e-05,-4.59907e-05,-4.53566e-05
0.0008554,1,0.091126,-9.08874e-05,-9.08874e-05,-3.68781e-05,-5.40093e-05
0.0008555,1,0.0948138,-9.05186e-05,-9.05186e-05,-2.73967e-05,-6.31219e-05
0.0008556,1,0.0975535,-9.02446e-05,-9.02446e-05,-1.76413e-05,-7.26033e-05
0.0008557,1,0.0993176,-9.00682e-05,-9.00682e-05,-7.70957e-06,-8.23587e-05
0.0008558,1,0.100089,-8.99911e-05,-8.99911e-05,2.29929e-06,-9.22904e-05
0.0008559,1,0.0998587,-9.00141e-05,-9.00141e-05,1.22852e-05,-0.000102299
0.000856,1,0.0986301,-9.0137e-05,-9.0137e-05,2.21482e-05,-0.000112285
0.0008561,1,0.0964153,-9.03585e-05,-9.03585e-05,3.17897e-05,-0.000122148
0.0008562,1,0.0932364,-9.06764e-05,-9.06764e-05,4.11133e-05,-0.00013179
0.0008563,1,0.089125,-9.10875e-05,-9.10875e-05,5.00258e-05,-0.000141113
0.0008564,1,0.0841224,-9.15878e-05,-9.15878e-05,5.84381e-05,-0.000150026
0.0008565,1,0.0782786,-9.21721e-05,-9.21721e-05,6.62659e-05,-0.000158438
0.0008566,1,0.071652,-9.28348e-05,-9.28348e-05,7.34312e-05,-0.000166266
0.0008567,1,0.0643089,-9.35691e-05,-9.35691e-05,7.9862e-05,-0.000173431
0.0008568,1,0.0563227,-9.43677e-05,-9.43677e-05,8.54943e-05,-0.000179862
0.0008569,1,0.0477733,-9.52227e-05,-9.52227e-05,9.02716e-05,-0.000185494
0.000857,1,0.0387461,-9.61254e-05,-9.61254e-05,9.41463e-05,-0.000190272
0.0008571,1,0.0293315,-9.70669e-05,-9.70669e-05,9.70794e-05,-0.000194146
0.0008572,1,0.0196236,-9.80376e-05,-9.80376e-05,9.90418e-05,-0.000197079
0.0008573,1,0.00971938,-9.90281e-05,-9.90281e-05,0.000100014,-0.000199042
0.0008574,1,-0.000281989,-0.000100028,-0.000100028,9.99855e-05,-0.000200014
0.0008575,1,-0.0102805,-0.000101028,-0.000101028,9.89575e-05,-0.000199986
0.0008576,1,-0.0201763,-0.000102018,-0.000102018,9.69398e-05,-0.000198957
0.0008577,1,-0.0298703,-0.000102987,-0.000102987,9.39528e-05,-0.00019694
0.0008578,1,-0.0392655,-0.000103927,-0.000103927,9.00262e-05,-0.000193953
0.0008579,1,-0.0482682,-0.000104827,-0.000104827,8.51994e-05,-0.000190026
0.000858,1,-0.0567881,-0.000105679,-0.000105679,7.95206e-05,-0.000185199
0.0008581,1,-0.0647402,-0.000106474,-0.000106474,7.30466e-05,-0.000179521
0.0008582,1,-0.0720448,-0.000107204,-0.000107204,6.58421e-05,-0.000173047
0.0008583,1,-0.078629,-0.000107863,-0.000107863,5.79792e-05,-0.000165842
0.0008584,1,-0.084427,-0.000108443,-0.000108443,4.95365e-05,-0.000157979
0.0008585,1,-0.0893806,-0.000108938,-0.000108938,4.05984e-05,-0.000149537
0.0008586,1,-0.0934405,-0.000109344,-0.000109344,3.12544e-05,-0.000140598
0.0008587,1,-0.0965659,-0.000109657,-0.000109657,2.15978e-05,-0.000131254
0.0008588,1,-0.0987257,-0.000109873,-0.000109873,1.17252e-05,-0.000121598
0.0008589,1,-0.0998982,-0.00010999,-0.00010999,1.73542e-06,-0.000111725
0.000859,1,-0.100072,-0.000110007,-0.000110007,-8.27175e-06,-0.000101735
0.0008591,1,-0.0992446,-0.000109924,-0.000109924,-1.81962e-05,-9.17282e-05
0.0008592,1,-0.097425,-0.000109742,-0.000109742,-2.79387e-05,-8.18038e-05
0.0008593,1,-0.0946311,-0.000109463,-0.000109463,-3.74018e-05,-7.20613e-05
0.0008594,1,-0.0908909,-0.000109089,-0.000109089,-4.64909e-05,-6.25982e-05
0.0008595,1,-0.0862418,-0.000108624,-0.000108624,-5.51151e-05,-5.35091e-05
0.0008596,1,-0.0807303,-0.000108073,-0.000108073,-6.31881e-05,-4.48849e-05
0.0008597,1,-0.0744115,-0.000107441,-0.000107441,-7.06293e-05,-3.68119e-05
0.0008598,1,-0.0673486,-0.000106735,-0.000106735,-7.73641e-05,-2.93707e-05
0.0008599,1,-0.0596122,-0.000105961,-0.000105961,-8.33253e-05,-2.26359e-05
0.00086,1,-0.0512796,-0.000105128,-0.000105128,-8.84533e-05,-1.66747e-05
0.0008601,1,-0.0424343,-0.000104243,-0.000104243,-9.26967e-05,-1.15467e-05
0.0008602,1,-0.0331646,-0.000103316,-0.000103316,-9.60132e-05,-7.30327e-06
0.0008603,1,-0.0235633,-0.000102356,-0.000102356,-9.83695e-05,-3.98681e-06
0.0008604,1,-0.0137263,-0.000101373,-0.000101373,-9.97422e-05,-1.63048e-06
0.0008605,1,-0.00375213,-0.000100375,-0.000100375,-0.000100117,-2.57848e-07
0.0008606,1,0.0062596,-9.9374e-05,-9.9374e-05,-9.94914e-05,1.17365e-07
0.0008607,1,0.0162087,-9.83791e-05,-9.83791e-05,-9.78705e-05,-5.08595e-07
0.0008608,1,0.0259958,-9.74004e-05,-9.74004e-05,-9.5271e-05,-2.12947e-06
0.0008609,1,0.0355229,-9.64477e-05,-9.64477e-05,-9.17187e-05,-4.72905e-06
0.000861,1,0.0446948,-9.55305e-05,-9.55305e-05,-8.72492e-05,-8.28134e-06
0.0008611,1,0.0534197,-9.4658e-05,-9.4658e-05,-8.19072e-05,-1.27508e-05
0.0008612,1,0.0616104,-9.3839e-05,-9.3839e-05,-7.57462e-05,-1.80928e-05
0.0008613,1,0.069185,-9.30815e-05,-9.30815e-05,-6.88277e-05,-2.42538e-05
0.0008614,1,0.0760678,-9.23932e-05,-9.23932e-05,-6.12209e-05,-3.11723e-05
0.0008615,1,0.0821899,-9.1781e-05,-9.1781e-05,-5.30019e-05,-3.87791e-05
0.0008616,1,0.0874901,-9.1251e-05,-9.1251e-05,-4.42529e-05,-4.69981e-05
0.0008617,1,0.0919154,-9.08085e-05,-9.08085e-05,-3.50614e-05,-5.57471e-05
0.0008618,1,0.0954215,-9.04579e-05,-9.04579e-05,-2.55192e-05,-6.49386e-05
0.0008619,1,0.0979734,-9.02027e-05,-9.02027e-05,-1.57219e-05,-7.44808e-05
0.000862,1,0.0995456,-9.00454e-05,-9.00454e-05,-5.76732e-06,-8.42781e-05
0.0008621,1,0.100122,-8.99878e-05,-8.99878e-05,4.24492e-06,-9.42327e-05
0.0008622,1,0.0996978,-9.00302e-05,-9.00302e-05,1.42147e-05,-0.000104245
0.0008623,1,0.0982764,-9.01724e-05,-9.01724e-05,2.40423e-05,-0.000114215
0.0008624,1,0.0958721,-9.04128e-05,-9.04128e-05,3.36296e-05,-0.000124042
0.0008625,1,0.0925092,-9.07491e-05,-9.07491e-05,4.28805e-05,-0.00013363
0.0008626,1,0.0882211,-9.11779e-05,-9.11779e-05,5.17026e-05,-0.00014288
0.0008627,1,0.0830509,-9.16949e-05,-9.16949e-05,6.00077e-05,-0.000151703
0.0008628,1,0.0770501,-9.2295e-05,-9.2295e-05,6.77127e-05,-0.000160008
0.0008629,1,0.0702788,-9.29721e-05,-9.29721e-05,7.47406e-05,-0.000167713
0.000863,1,0.0628048,-9.37195e-05,-9.37195e-05,8.1021e-05,-0.000174741
0.0008631,1,0.0547027,-9.45297e-05,-9.45297e-05,8.64913e-05,-0.000181021
0.0008632,1,0.0460536,-9.53946e-05,-9.53946e-05,9.10967e-05,-0.000186491
0.0008633,1,0.0369439,-9.63056e-05,-9.63056e-05,9.47911e-05,-0.000191097
0.0008634,1,0.0274648,-9.72535e-05,-9.72535e-05,9.75375e-05,-0.000194791
0.0008635,1,0.017711,-9.82289e-05,-9.82289e-05,9.93086e-05,-0.000197538
0.0008636,1,0.00778016,-9.9222e-05,-9.9222e-05,0.000100087,-0.000199309
0.0008637,1,-0.0022285,-0.000100223,-0.000100223,9.98638e-05,-0.000200087
0.0008638,1,-0.0122149,-0.000101221,-0.000101221,9.86423e-05,-0.000199864
0.0008639,1,-0.0220791,-0.000102208,-0.000102208,9.64344e-05,-0.000198642
0.000864,1,-0.0317226,-0.000103172,-0.000103172,9.32621e-05,-0.000196434
0.0008641,1,-0.0410488,-0.000104105,-0.000104105,8.91573e-05,-0.000193262
0.0008642,1,-0.0499645,-0.000104996,-0.000104996,8.41608e-05,-0.000189157
0.0008643,1,-0.0583806,-0.000105838,-0.000105838,7.83228e-05,-0.000184161
0.0008644,1,-0.0662129,-0.000106621,-0.000106621,7.17015e-05,-0.000178323
0.0008645,1,-0.073383,-0.000107338,-0.000107338,6.43632e-05,-0.000171701
0.0008646,1,-0.0798193,-0.000107982,-0.000107982,5.63812e-05,-0.000164363
