time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0006215,1.30861,-0.0746081,-0.000138322,-0.000138322,-0.000189527,5.12051e-05
0.0006216,1.30816,-0.0556554,-0.000136381,-0.000136381,-0.000195047,5.86659e-05
0.0006217,1.30771,-0.0361507,-0.000134386,-0.000134386,-0.000198617,6.42315e-05
0.0006218,1.30725,-0.016289,-0.000132354,-0.000132354,-0.000200201,6.78465e-05
0.0006219,1.3068,0.0037311,-0.000130307,-0.000130307,-0.000199782,6.94754e-05
0.000622,1.30635,0.0237093,-0.000128264,-0.000128264,-0.000197366,6.91023e-05
0.0006221,1.30589,0.0434459,-0.000126245,-0.000126245,-0.000192976,6.67314e-05
0.0006222,1.30544,0.0627436,-0.00012427,-0.00012427,-0.000186657,6.23868e-05
0.0006223,1.30499,0.0814092,-0.000122358,-0.000122358,-0.000178471,5.61125e-05
0.0006224,1.30454,0.0992563,-0.000120528,-0.000120528,-0.0001685,4.79715e-05
0.0006225,1.30409,0.116106,-0.000118798,-0.000118798,-0.000156844,3.80459e-05
0.0006226,1.30364,0.131791,-0.000117185,-0.000117185,-0.00014362,2.64353e-05
0.0006227,1.30319,0.146153,-0.000115703,-0.000115703,-0.000128959,1.32562e-05
0.0006228,1.30273,0.159049,-0.000114369,-0.000114369,-0.00011301,-1.35905e-06
0.0006229,1.30228,0.17035,-0.000113194,-0.000113194,-9.59296e-05,-1.72639e-05
0.000623,1.30183,0.179943,-0.000112189,-0.000112189,-7.78903e-05,-3.42989e-05
0.0006231,1.30138,0.187732,-0.000111365,-0.000111365,-5.90722e-05,-5.22931e-05
0.0006232,1.30094,0.193639,-0.00011073,-0.00011073,-3.96634e-05,-7.10663e-05
0.0006233,1.30049,0.197605,-0.000110288,-0.000110288,-1.9858e-05,-9.04301e-05
0.0006234,1.30004,0.199591,-0.000110045,-0.000110045,1.46002e-07,-0.000110191
0.0006235,1.29959,0.199576,-0.000110001,-0.000110001,2.01485e-05,-0.00013015
0.0006236,1.29914,0.197561,-0.000110158,-0.000110158,3.99495e-05,-0.000150107
0.0006237,1.29869,0.193567,-0.000110513,-0.000110513,5.93509e-05,-0.000169864
0.0006238,1.29824,0.187631,-0.000111061,-0.000111061,7.81588e-05,-0.00018922
0.0006239,1.2978,0.179816,-0.000111798,-0.000111798,9.61851e-05,-0.000207983
0.000624,1.29735,0.170197,-0.000112715,-0.000112715,0.00011325,-0.000225965
0.0006241,1.2969,0.158872,-0.000113803,-0.000113803,0.000129181,-0.000242985
0.0006242,1.29646,0.145954,-0.00011505,-0.00011505,0.000143822,-0.000258872
0.0006243,1.29601,0.131572,-0.000116444,-0.000116444,0.000157023,-0.000273467
0.0006244,1.29556,0.115869,-0.000117969,-0.000117969,0.000168655,-0.000286624
0.0006245,1.29512,0.0990039,-0.000119611,-0.000119611,0.0001786,-0.000298211
0.0006246,1.29467,0.0811439,-0.000121353,-0.000121353,0.000186759,-0.000308112
0.0006247,1.29423,0.0624681,-0.000123176,-0.000123176,0.00019305,-0.000316226
0.0006248,1.29378,0.0431631,-0.000125062,-0.000125062,0.000197411,-0.000322473
0.0006249,1.29334,0.023422,-0.000126992,-0.000126992,0.000199798,-0.000326789
0.000625,1.29289,0.0034422,-0.000128945,-0.000128945,0.000200186,-0.000329131
0.0006251,1.29245,-0.0165764,-0.000130903,-0.000130903,0.000198573,-0.000329476
0.0006252,1.29201,-0.0364337,-0.000132844,-0.000132844,0.000194974,-0.000327818
0.0006253,1.29156,-0.0559311,-0.000134749,-0.000134749,0.000189425,-0.000324175
0.0006254,1.29112,-0.0748737,-0.000136599,-0.000136599,0.000181982,-0.000318581
0.0006255,1.29068,-0.0930719,-0.000138375,-0.000138375,0.000172719,-0.000311094
0.0006256,1.29023,-0.110344,-0.000140058,-0.000140058,0.000161729,-0.000301787
0.0006257,1.28979,-0.126517,-0.000141631,-0.000141631,0.000149122,-0.000290753
0.0006258,1.28935,-0.141429,-0.000143078,-0.000143078,0.000135023,-0.000278101
0.0006259,1.28891,-0.154931,-0.000144384,-0.000144384,0.000119574,-0.000263958
0.000626,1.28846,-0.166889,-0.000145535,-0.000145535,0.00010293,-0.000248465
0.0006261,1.28802,-0.177182,-0.00014652,-0.00014652,8.52555e-05,-0.000231776
0.0006262,1.28758,-0.185707,-0.000147329,-0.000147329,6.67289e-05,-0.000214058
0.0006263,1.28714,-0.19238,-0.000147952,-0.000147952,4.7535e-05,-0.000195487
0.0006264,1.2867,-0.197134,-0.000148383,-0.000148383,2.78657e-05,-0.000176249
0.0006265,1.28626,-0.19992,-0.000148618,-0.000148618,7.91766e-06,-0.000156536
0.0006266,1.28582,-0.200712,-0.000148653,-0.000148653,-1.21095e-05,-0.000136544
0.0006267,1.28538,-0.199501,-0.000148488,-0.000148488,-3.20157e-05,-0.000116473
0.0006268,1.28494,-0.196299,-0.000148124,-0.000148124,-5.16017e-05,-9.65224e-05
0.0006269,1.2845,-0.191139,-0.000147564,-0.000147564,-7.06717e-05,-7.68925e-05
0.000627,1.28406,-0.184072,-0.000146814,-0.000146814,-8.9035e-05,-5.77786e-05
0.0006271,1.28362,-0.175169,-0.000145879,-0.000145879,-0.000106508,-3.93713e-05
0.0006272,1.28319,-0.164518,-0.00014477,-0.00014477,-0.000122916,-2.18545e-05
0.0006273,1.28275,-0.152226,-0.000143497,-0.000143497,-0.000138095,-5.40272e-06
0.0006274,1.28231,-0.138417,-0.000142073,-0.000142073,-0.000151893,9.8199e-06
0.0006275,1.28187,-0.123227,-0.00014051,-0.00014051,-0.000164172,2.36616e-05
0.0006276,1.28144,-0.10681,-0.000138825,-0.000138825,-0.000174809,3.59843e-05
0.0006277,1.281,-0.0893293,-0.000137033,-0.000137033,-0.000183698,4.66653e-05
0.0006278,1.28056,-0.0709595,-0.000135152,-0.000135152,-0.000190751,5.55983e-05
0.0006279,1.28013,-0.0518845,-0.000133201,-0.000133201,-0.000195895,6.26942e-05
0.000628,1.27969,-0.0322949,-0.000131199,-0.000131199,-0.000199081,6.78827e-05
0.0006281,1.27926,-0.0123868,-0.000129164,-0.000129164,-0.000200276,7.11122e-05
0.0006282,1.27882,0.00764083,-0.000127118,-0.000127118,-0.000199469,7.23508e-05
0.0006283,1.27838,0.0275877,-0.00012508,-0.00012508,-0.000196666,7.15868e-05
0.0006284,1.27795,0.0472544,-0.00012307,-0.00012307,-0.000191898,6.8828e-05
0.0006285,1.27752,0.0664441,-0.000121107,-0.000121107,-0.00018521,6.41025e-05
0.0006286,1.27708,0.0849651,-0.000119212,-0.000119212,-0.00017667,5.74581e-05
0.0006287,1.27665,0.102632,-0.000117402,-0.000117402,-0.000166363,4.89616e-05
0.0006288,1.27621,0.119268,-0.000115695,-0.000115695,-0.000154393,3.86984e-05
0.0006289,1.27578,0.134708,-0.000114107,-0.000114107,-0.000140879,2.67716e-05
0.000629,1.27535,0.148796,-0.000112655,-0.000112655,-0.000125956,1.33008e-05
0.0006291,1.27491,0.161391,-0.000111352,-0.000111352,-0.000109774,-1.57873e-06
0.0006292,1.27448,0.172368,-0.000110211,-0.000110211,-9.24935e-05,-1.77178e-05
0.0006293,1.27405,0.181618,-0.000109243,-0.000109243,-7.42884e-05,-3.49547e-05
0.0006294,1.27362,0.189047,-0.000108457,-0.000108457,-5.53406e-05,-5.31165e-05
0.0006295,1.27319,0.194581,-0.00010786,-0.00010786,-3.58393e-05,-7.20211e-05
0.0006296,1.27275,0.198165,-0.000107459,-0.000107459,-1.59797e-05,-9.14792e-05
0.0006297,1.27232,0.199763,-0.000107256,-0.000107256,4.03965e-06,-0.000111296
0.0006298,1.27189,0.199359,-0.000107253,-0.000107253,2.40186e-05,-0.000131272
0.0006299,1.27146,0.196957,-0.00010745,-0.00010745,4.37573e-05,-0.000151208
0.00063,1.27103,0.192581,-0.000107845,-0.000107845,6.30585e-05,-0.000170903
0.0006301,1.2706,0.186275,-0.000108433,-0.000108433,8.1729e-05,-0.000190162
0.0006302,1.27017,0.178102,-0.000109207,-0.000109207,9.95822e-05,-0.000208789
0.0006303,1.26974,0.168144,-0.00011016,-0.00011016,0.00011644,-0.000226599
0.0006304,1.26931,0.1565,-0.000111281,-0.000111281,0.000132132,-0.000243414
0.0006305,1.26888,0.143287,-0.00011256,-0.00011256,0.000146504,-0.000259064
0.0006306,1.26846,0.128637,-0.000113982,-0.000113982,0.000159411,-0.000273392
0.0006307,1.26803,0.112695,-0.000115533,-0.000115533,0.000170723,-0.000286256
0.0006308,1.2676,0.0956232,-0.000117198,-0.000117198,0.000180328,-0.000297526
0.0006309,1.26717,0.0775904,-0.000118958,-0.000118958,0.00018813,-0.000307088
0.000631,1.26674,0.0587774,-0.000120797,-0.000120797,0.00019405,-0.000314847
0.0006311,1.26632,0.0393723,-0.000122695,-0.000122695,0.00019803,-0.000320725
0.0006312,1.26589,0.0195693,-0.000124632,-0.000124632,0.00020003,-0.000324662
0.0006313,1.26546,-0.000433662,-0.00012659,-0.00012659,0.000200029,-0.000326619
0.0006314,1.26504,-0.0204366,-0.000128547,-0.000128547,0.000198028,-0.000326576
0.0006315,1.26461,-0.0402394,-0.000130485,-0.000130485,0.000194047,-0.000324532
0.0006316,1.26419,-0.0596441,-0.000132383,-0.000132383,0.000188125,-0.000320508
0.0006317,1.26376,-0.0784566,-0.000134222,-0.000134222,0.000180322,-0.000314544
0.0006318,1.26334,-0.0964887,-0.000135982,-0.000135982,0.000170715,-0.000306698
0.0006319,1.26291,-0.11356,-0.000137647,-0.000137647,0.000159402,-0.000297049
0.000632,1.26249,-0.1295,-0.000139199,-0.000139199,0.000146494,-0.000285693
0.0006321,1.26206,-0.14415,-0.000140621,-0.000140621,0.000132122,-0.000272743
0.0006322,1.26164,-0.157362,-0.0001419,-0.0001419,0.000116428,-0.000258328
0.0006323,1.26122,-0.169005,-0.000143022,-0.000143022,9.95698e-05,-0.000242592
0.0006324,1.26079,-0.178962,-0.000143975,-0.000143975,8.17159e-05,-0.000225691
0.0006325,1.26037,-0.187133,-0.00014475,-0.00014475,6.30449e-05,-0.000207795
0.0006326,1.25995,-0.193438,-0.000145338,-0.000145338,4.37434e-05,-0.000189082
0.0006327,1.25952,-0.197812,-0.000145734,-0.000145734,2.40044e-05,-0.000169738
0.0006328,1.2591,-0.200213,-0.000145931,-0.000145931,4.02531e-06,-0.000149957
0.0006329,1.25868,-0.200615,-0.000145929,-0.000145929,-1.5994e-05,-0.000129935
0.000633,1.25826,-0.199016,-0.000145727,-0.000145727,-3.58534e-05,-0.000109874
0.0006331,1.25784,-0.19543,-0.000145327,-0.000145327,-5.53544e-05,-8.99724e-05
0.0006332,1.25742,-0.189895,-0.000144731,-0.000144731,-7.43018e-05,-7.04293e-05
0.0006333,1.257,-0.182465,-0.000143946,-0.000143946,-9.25062e-05,-5.14398e-05
0.0006334,1.25657,-0.173214,-0.000142979,-0.000142979,-0.000109786,-3.31933e-05
0.0006335,1.25615,-0.162236,-0.000141839,-0.000141839,-0.000125967,-1.58719e-05
0.0006336,1.25574,-0.149639,-0.000140537,-0.000140537,-0.000140889,3.51649e-07
0.0006337,1.25532,-0.13555,-0.000139087,-0.000139087,-0.000154402,1.53155e-05
0.0006338,1.2549,-0.12011,-0.000137501,-0.000137501,-0.000166371,2.88706e-05
0.0006339,1.25448,-0.103473,-0.000135795,-0.000135795,-0.000176677,4.08815e-05
0.000634,1.25406,-0.0858051,-0.000133986,-0.000133986,-0.000185215,5.12288e-05
0.0006341,1.25364,-0.0672835,-0.000132092,-0.000132092,-0.000191902,5.98093e-05
0.0006342,1.25322,-0.0480934,-0.000130132,-0.000130132,-0.000196669,6.65377e-05
0.0006343,1.2528,-0.0284265,-0.000128123,-0.000128123,-0.00019947,7.1347e-05
0.0006344,1.25239,-0.00847944,-0.000126087,-0.000126087,-0.000200276,7.41897e-05
0.0006345,1.25197,0.0115482,-0.000124042,-0.000124042,-0.00019908,7.50376e-05
0.0006346,1.25155,0.0314562,-0.00012201,-0.00012201,-0.000195892,7.38828e-05
0.0006347,1.25114,0.0510454,-0.000120009,-0.000120009,-0.000190746,7.07372e-05
0.0006348,1.25072,0.0701201,-0.00011806,-0.00011806,-0.000183693,6.56326e-05
0.0006349,1.2503,0.0884893,-0.000116182,-0.000116182,-0.000174802,5.86206e-05
0.000635,1.24989,0.10597,-0.000114392,-0.000114392,-0.000164164,4.97717e-05
0.0006351,1.24947,0.122386,-0.000112709,-0.000112709,-0.000151883,3.91747e-05
0.0006352,1.24906,0.137574,-0.000111148,-0.000111148,-0.000138085,2.69361e-05
0.0006353,1.24864,0.151383,-0.000109726,-0.000109726,-0.000122905,1.31787e-05
0.0006354,1.24823,0.163673,-0.000108456,-0.000108456,-0.000106496,-1.95956e-06
0.0006355,1.24782,0.174323,-0.000107349,-0.000107349,-8.90224e-05,-1.83269e-05
0.0006356,1.2474,0.183225,-0.000106418,-0.000106418,-7.06585e-05,-3.57592e-05
0.0006357,1.24699,0.190291,-0.00010567,-0.00010567,-5.1588e-05,-5.40817e-05
0.0006358,1.24657,0.19545,-0.000105112,-0.000105112,-3.20017e-05,-7.31107e-05
0.0006359,1.24616,0.19865,-0.000104751,-0.000104751,-1.20954e-05,-9.26557e-05
0.000636,1.24575,0.199859,-0.000104589,-0.000104589,7.93177e-06,-0.000112521
0.0006361,1.24534,0.199066,-0.000104627,-0.000104627,2.78796e-05,-0.000132507
0.0006362,1.24492,0.196278,-0.000104865,-0.000104865,4.75487e-05,-0.000152413
0.0006363,1.24451,0.191523,-0.000105299,-0.000105299,6.67422e-05,-0.000172041
0.0006364,1.2441,0.184849,-0.000105925,-0.000105925,8.52683e-05,-0.000191193
0.0006365,1.24369,0.176322,-0.000106737,-0.000106737,0.000102942,-0.000209678
0.0006366,1.24328,0.166028,-0.000107725,-0.000107725,0.000119586,-0.000227311
0.0006367,1.24287,0.15407,-0.00010888,-0.00010888,0.000135034,-0.000243913
0.0006368,1.24246,0.140566,-0.000110189,-0.000110189,0.000149131,-0.00025932
0.0006369,1.24205,0.125653,-0.000111639,-0.000111639,0.000161738,-0.000273377
0.000637,1.24164,0.109479,-0.000113216,-0.000113216,0.000172726,-0.000285942
0.0006371,1.24123,0.0922068,-0.000114902,-0.000114902,0.000181988,-0.00029689
0.0006372,1.24082,0.074008,-0.000116681,-0.000116681,0.00018943,-0.000306111
0.0006373,1.24041,0.055065,-0.000118535,-0.000118535,0.000194977,-0.000313512
0.0006374,1.24,0.0355673,-0.000120443,-0.000120443,0.000198575,-0.000319018
0.0006375,1.23959,0.0157098,-0.000122388,-0.000122388,0.000200187,-0.000322575
0.0006376,1.23919,-0.00430885,-0.000124349,-0.000124349,0.000199796,-0.000324146
0.0006377,1.23878,-0.0242885,-0.000126307,-0.000126307,0.000197408,-0.000323715
0.0006378,1.23837,-0.0440293,-0.00012824,-0.00012824,0.000193046,-0.000321286
0.0006379,1.23796,-0.0633339,-0.00013013,-0.00013013,0.000186753,-0.000316883
0.000638,1.23756,-0.0820093,-0.000131957,-0.000131957,0.000178593,-0.00031055
0.0006381,1.23715,-0.0998686,-0.000133702,-0.000133702,0.000168647,-0.000302349
0.0006382,1.23674,-0.116733,-0.000135348,-0.000135348,0.000157014,-0.000292362
0.0006383,1.23634,-0.132435,-0.000136877,-0.000136877,0.000143811,-0.000280689
0.0006384,1.23593,-0.146816,-0.000138275,-0.000138275,0.00012917,-0.000267445
0.0006385,1.23553,-0.159733,-0.000139526,-0.000139526,0.000113238,-0.000252764
0.0006386,1.23512,-0.171057,-0.000140618,-0.000140618,9.61724e-05,-0.00023679
0.0006387,1.23472,-0.180674,-0.000141539,-0.000141539,7.81454e-05,-0.000219685
0.0006388,1.23431,-0.188488,-0.00014228,-0.00014228,5.9337e-05,-0.000201617
0.0006389,1.23391,-0.194422,-0.000142833,-0.000142833,3.99352e-05,-0.000182768
0.000639,1.23351,-0.198416,-0.000143192,-0.000143192,2.0134e-05,-0.000163326
0.0006391,1.2331,-0.200429,-0.000143353,-0.000143353,1.31453e-07,-0.000143485
0.0006392,1.2327,-0.200442,-0.000143314,-0.000143314,-1.98725e-05,-0.000123442
0.0006393,1.2323,-0.198455,-0.000143075,-0.000143075,-3.96777e-05,-0.000103398
0.0006394,1.2319,-0.194487,-0.000142638,-0.000142638,-5.90861e-05,-8.35521e-05
0.0006395,1.23149,-0.188579,-0.000142007,-0.000142007,-7.79038e-05,-6.41034e-05
0.0006396,1.23109,-0.180788,-0.000141188,-0.000141188,-9.59424e-05,-4.52455e-05
0.0006397,1.23069,-0.171194,-0.000140188,-0.000140188,-0.000113022,-2.71667e-05
0.0006398,1.23029,-0.159892,-0.000139018,-0.000139018,-0.000128971,-1.00473e-05
0.0006399,1.22989,-0.146995,-0.000137688,-0.000137688,-0.00014363,5.94186e-06
0.00064,1.22949,-0.132632,-0.000136212,-0.000136212,-0.000156853,2.06413e-05
0.0006401,1.22909,-0.116946,-0.000134603,-0.000134603,-0.000168508,3.39045e-05
0.0006402,1.22869,-0.100096,-0.000132878,-0.000132878,-0.000178477,4.55991e-05
0.0006403,1.22829,-0.0822479,-0.000131053,-0.000131053,-0.000186662,5.56087e-05
0.0006404,1.22789,-0.0635817,-0.000129147,-0.000129147,-0.00019298,6.38335e-05
0.0006405,1.22749,-0.0442836,-0.000127177,-0.000127177,-0.000197369,7.01916e-05
0.0006406,1.22709,-0.0245467,-0.000125164,-0.000125164,-0.000199784,7.462e-05
0.0006407,1.22669,-0.00456837,-0.000123126,-0.000123126,-0.000200201,7.70747e-05
0.0006408,1.22629,0.0154517,-0.000121084,-0.000121084,-0.000198616,7.75315e-05
0.0006409,1.22589,0.0353132,-0.000119058,-0.000119058,-0.000195044,7.59864e-05
0.000641,1.2255,0.0548177,-0.000117068,-0.000117068,-0.000189523,7.2455e-05
0.0006411,1.2251,0.07377,-0.000115133,-0.000115133,-0.000182106,6.69733e-05
0.0006412,1.2247,0.0919806,-0.000113272,-0.000113272,-0.000172868,5.95963e-05
0.0006413,1.22431,0.109267,-0.000111504,-0.000111504,-0.000161902,5.03982e-05
0.0006414,1.22391,0.125458,-0.000109845,-0.000109845,-0.000149317,3.94715e-05
0.0006415,1.22351,0.140389,-0.000108312,-0.000108312,-0.000135238,2.69257e-05
0.0006416,1.22312,0.153913,-0.00010692,-0.00010692,-0.000119807,1.28868e-05
0.0006417,1.22272,0.165894,-0.000105683,-0.000105683,-0.000103178,-2.50456e-06
0.0006418,1.22233,0.176212,-0.000104612,-0.000104612,-8.55176e-05,-1.90939e-05
0.0006419,1.22193,0.184763,-0.000103717,-0.000103717,-6.70018e-05,-3.67151e-05
0.000642,1.22154,0.191464,-0.000103007,-0.000103007,-4.78159e-05,-5.51915e-05
0.0006421,1.22114,0.196245,-0.00010249,-0.00010249,-2.8152e-05,-7.43378e-05
0.0006422,1.22075,0.19906,-0.000102169,-0.000102169,-8.20657e-06,-9.39623e-05
0.0006423,1.22036,0.199881,-0.000102047,-0.000102047,1.18209e-05,-0.000113868
0.0006424,1.21996,0.198699,-0.000102126,-0.000102126,3.17301e-05,-0.000133856
0.0006425,1.21957,0.195526,-0.000102404,-0.000102404,5.1322e-05,-0.000153726
0.0006426,1.21918,0.190394,-0.000102878,-0.000102878,7.04007e-05,-0.000173279
0.0006427,1.21878,0.183354,-0.000103543,-0.000103543,8.87753e-05,-0.000192318
0.0006428,1.21839,0.174476,-0.000104392,-0.000104392,0.000106262,-0.000210654
0.0006429,1.218,0.16385,-0.000105415,-0.000105415,0.000122686,-0.000228101
0.000643,1.21761,0.151581,-0.000106603,-0.000106603,0.000137884,-0.000244486
0.0006431,1.21722,0.137793,-0.000107943,-0.000107943,0.000151702,-0.000259644
0.0006432,1.21683,0.122623,-0.00010942,-0.00010942,0.000164003,-0.000273424
0.0006433,1.21644,0.106222,-0.000111021,-0.000111021,0.000174665,-0.000285686
0.0006434,1.21605,0.088756,-0.000112729,-0.000112729,0.000183579,-0.000296308
0.0006435,1.21566,0.0703981,-0.000114526,-0.000114526,0.000190658,-0.000305184
0.0006436,1.21527,0.0513323,-0.000116393,-0.000116393,0.00019583,-0.000312224
0.0006437,1.21488,0.0317492,-0.000118313,-0.000118313,0.000199044,-0.000317357
0.0006438,1.21449,0.0118448,-0.000120264,-0.000120264,0.000200267,-0.000320532
0.0006439,1.2141,-0.00818193,-0.000122228,-0.000122228,0.000199488,-0.000321716
0.000644,1.21371,-0.0281307,-0.000124184,-0.000124184,0.000196714,-0.000320898
0.0006441,1.21332,-0.0478021,-0.000126113,-0.000126113,0.000191973,-0.000318085
0.0006442,1.21294,-0.0669994,-0.000127994,-0.000127994,0.000185311,-0.000313305
0.0006443,1.21255,-0.0855305,-0.000129808,-0.000129808,0.000176797,-0.000306605
0.0006444,1.21216,-0.10321,-0.000131537,-0.000131537,0.000166515,-0.000298052
0.0006445,1.21177,-0.119862,-0.000133164,-0.000133164,0.000154567,-0.000287731
0.0006446,1.21139,-0.135318,-0.000134671,-0.000134671,0.000141074,-0.000275745
0.0006447,1.211,-0.149426,-0.000136043,-0.000136043,0.00012617,-0.000262213
0.0006448,1.21062,-0.162043,-0.000137266,-0.000137266,0.000110004,-0.00024727
0.0006449,1.21023,-0.173043,-0.000138327,-0.000138327,9.27386e-05,-0.000231066
0.000645,1.20984,-0.182317,-0.000139216,-0.000139216,7.45454e-05,-0.000213762
0.0006451,1.20946,-0.189772,-0.000139923,-0.000139923,5.56068e-05,-0.00019553
0.0006452,1.20908,-0.195332,-0.000140441,-0.000140441,3.6112e-05,-0.000176553
0.0006453,1.20869,-0.198944,-0.000140763,-0.000140763,1.62561e-05,-0.00015702
0.0006454,1.20831,-0.200569,-0.000140888,-0.000140888,-3.76245e-06,-0.000137125
0.0006455,1.20792,-0.200193,-0.000140812,-0.000140812,-2.37434e-05,-0.000117068
0.0006456,1.20754,-0.197819,-0.000140536,-0.000140536,-4.34869e-05,-9.7049e-05
0.0006457,1.20716,-0.19347,-0.000140063,-0.000140063,-6.27956e-05,-7.72671e-05
0.0006458,1.20677,-0.18719,-0.000139396,-0.000139396,-8.14763e-05,-5.79201e-05
0.0006459,1.20639,-0.179043,-0.000138543,-0.000138543,-9.93424e-05,-3.92011e-05
0.000646,1.20601,-0.169108,-0.000137512,-0.000137512,-0.000116215,-2.12968e-05
0.0006461,1.20563,-0.157487,-0.000136311,-0.000136311,-0.000131926,-4.38597e-06
0.0006462,1.20525,-0.144294,-0.000134954,-0.000134954,-0.000146317,1.13627e-05
0.0006463,1.20487,-0.129663,-0.000133453,-0.000133453,-0.000159245,2.57922e-05
0.0006464,1.20448,-0.113738,-0.000131822,-0.000131822,-0.000170581,3.87584e-05
0.0006465,1.2041,-0.0966802,-0.000130078,-0.000130078,-0.000180211,5.01323e-05
0.0006466,1.20372,-0.0786591,-0.000128238,-0.000128238,-0.000188039,5.98003e-05
0.0006467,1.20334,-0.0598552,-0.00012632,-0.00012632,-0.000193986,6.76662e-05
0.0006468,1.20296,-0.0404566,-0.000124342,-0.000124342,-0.000197994,7.36517e-05
0.0006469,1.20258,-0.0206573,-0.000122324,-0.000122324,-0.000200022,7.76974e-05
0.000647,1.20221,-0.000655108,-0.000120286,-0.000120286,-0.000200049,7.97631e-05
0.0006471,1.20183,0.0193498,-0.000118248,-0.000118248,-0.000198076,7.98286e-05
0.0006472,1.20145,0.0391574,-0.000116229,-0.000116229,-0.000194123,7.78936e-05
0.0006473,1.20107,0.0585697,-0.00011425,-0.00011425,-0.000188228,7.39779e-05
0.0006474,1.20069,0.0773925,-0.00011233,-0.00011233,-0.000180451,6.81209e-05
0.0006475,1.20032,0.0954376,-0.000110488,-0.000110488,-0.000170869,6.03817e-05
0.0006476,1.19994,0.112525,-0.000108741,-0.000108741,-0.000159579,5.08379e-05
0.0006477,1.19956,0.128482,-0.000107108,-0.000107108,-0.000146693,3.95854e-05
0.0006478,1.19918,0.143152,-0.000105603,-0.000105603,-0.000132341,2.67372e-05
0.0006479,1.19881,0.156386,-0.000104242,-0.000104242,-0.000116664,1.2422e-05
0.000648,1.19843,0.168052,-0.000103038,-0.000103038,-9.98215e-05,-3.21657e-06
0.0006481,1.19806,0.178034,-0.000102002,-0.000102002,-8.19805e-05,-2.00218e-05
0.0006482,1.19768,0.186232,-0.000101145,-0.000101145,-6.33197e-05,-3.78252e-05
0.0006483,1.19731,0.192564,-0.000100474,-0.000100474,-4.40258e-05,-5.64485e-05
0.0006484,1.19693,0.196967,-9.99966e-05,-9.99966e-05,-2.42916e-05,-7.57049e-05
0.0006485,1.19656,0.199396,-9.97162e-05,-9.97162e-05,-4.3146e-06,-9.54016e-05
0.0006486,1.19618,0.199828,-9.96357e-05,-9.96357e-05,1.57056e-05,-0.000115341
0.0006487,1.19581,0.198257,-9.97554e-05,-9.97554e-05,3.55686e-05,-0.000135324
0.0006488,1.19544,0.1947,-0.000100074,-0.000100074,5.5076e-05,-0.00015515
0.0006489,1.19506,0.189193,-0.000100587,-0.000100587,7.40326e-05,-0.00017462
0.000649,1.19469,0.181789,-0.00010129,-0.00010129,9.22488e-05,-0.000193539
0.0006491,1.19432,0.172565,-0.000102176,-0.000102176,0.000109542,-0.000211718
0.0006492,1.19395,0.16161,-0.000103234,-0.000103234,0.000125741,-0.000228974
0.0006493,1.19358,0.149036,-0.000104454,-0.000104454,0.000140681,-0.000245135
0.0006494,1.1932,0.134968,-0.000105824,-0.000105824,0.000154215,-0.000260039
0.0006495,1.19283,0.119547,-0.000107329,-0.000107329,0.000166207,-0.000273536
0.0006496,1.19246,0.102926,-0.000108954,-0.000108954,0.000176537,-0.000285491
0.0006497,1.19209,0.0852721,-0.000110682,-0.000110682,0.000185101,-0.000295783
0.0006498,1.19172,0.066762,-0.000112496,-0.000112496,0.000191814,-0.00030431
0.0006499,1.19135,0.0475806,-0.000114377,-0.000114377,0.000196609,-0.000310987
0.00065,1.19098,0.0279196,-0.000116306,-0.000116306,0.000199438,-0.000315745
0.0006501,1.19061,0.00797582,-0.000118264,-0.000118264,0.000200273,-0.000318537
0.0006502,1.19025,-0.0120515,-0.00012023,-0.00012023,0.000199104,-0.000319334
0.0006503,1.18988,-0.0319619,-0.000122184,-0.000122184,0.000195945,-0.000318129
0.0006504,1.18951,-0.0515564,-0.000124106,-0.000124106,0.000190826,-0.000314933
0.0006505,1.18914,-0.070639,-0.000125978,-0.000125978,0.000183799,-0.000309777
0.0006506,1.18877,-0.089019,-0.000127779,-0.000127779,0.000174934,-0.000302713
0.0006507,1.18841,-0.106512,-0.000129492,-0.000129492,0.00016432,-0.000293811
0.0006508,1.18804,-0.122944,-0.000131098,-0.000131098,0.000152062,-0.00028316
0.0006509,1.18767,-0.138151,-0.000132582,-0.000132582,0.000138283,-0.000270866
0.000651,1.18731,-0.151979,-0.000133928,-0.000133928,0.000123122,-0.000257051
0.0006511,1.18694,-0.164291,-0.000135123,-0.000135123,0.00010673,-0.000241853
0.0006512,1.18657,-0.174964,-0.000136154,-0.000136154,8.92698e-05,-0.000225424
0.0006513,1.18621,-0.183891,-0.00013701,-0.00013701,7.09172e-05,-0.000207927
0.0006514,1.18584,-0.190983,-0.000137683,-0.000137683,5.18555e-05,-0.000189538
0.0006515,1.18548,-0.196168,-0.000138165,-0.000138165,3.22751e-05,-0.00017044
0.0006516,1.18511,-0.199396,-0.000138451,-0.000138451,1.2372e-05,-0.000150823
0.0006517,1.18475,-0.200633,-0.000138538,-0.000138538,-7.65494e-06,-0.000130883
0.0006518,1.18439,-0.199867,-0.000138425,-0.000138425,-2.76053e-05,-0.00011082
0.0006519,1.18402,-0.197107,-0.000138113,-0.000138113,-4.72797e-05,-9.08334e-05
0.000652,1.18366,-0.192379,-0.000137604,-0.000137604,-6.64813e-05,-7.11227e-05
